threshold,precision,recall
1.250146,0.868421052631579,0.3373083475298126
1.248342,0.8652173913043478,0.3390119250425894
1.249742,0.868995633187773,0.3390119250425894
1.24605,0.8547008547008547,0.34071550255536626
1.246111,0.8583690987124464,0.34071550255536626
1.246521,0.8620689655172413,0.34071550255536626
1.248203,0.8658008658008658,0.34071550255536626
1.244512,0.8553191489361702,0.3424190800681431
1.242499,0.8523206751054853,0.3441226575809199
1.243044,0.8559322033898306,0.3441226575809199
1.242125,0.8529411764705882,0.34582623509369675
1.240337,0.85,0.3475298126064736
1.241328,0.8535564853556485,0.3475298126064736
1.240316,0.8506224066390041,0.3492333901192504
1.240278,0.8512396694214877,0.35093696763202725
1.237542,0.8414634146341463,0.3526405451448041
1.237668,0.8448979591836735,0.3526405451448041
1.238726,0.8483606557377049,0.3526405451448041
1.23947,0.8518518518518519,0.3526405451448041
1.237457,0.8421052631578947,0.3543441226575809
1.237064,0.8393574297188755,0.35604770017035775
1.237125,0.842741935483871,0.35604770017035775
1.236309,0.84,0.3577512776831346
1.234988,0.8406374501992032,0.3594548551959114
1.233399,0.8379446640316206,0.36115843270868825
1.234102,0.8412698412698413,0.36115843270868825
1.233004,0.8385826771653543,0.3628620102214651
1.232351,0.8392156862745098,0.3645655877342419
1.230996,0.83984375,0.36626916524701875
1.228669,0.8404669260700389,0.3679727427597956
1.227586,0.8378378378378378,0.3696763202725724
1.227774,0.8410852713178295,0.3696763202725724
1.227563,0.8384615384615385,0.37137989778534924
1.226696,0.8358778625954199,0.3730834752981261
1.227455,0.8390804597701149,0.3730834752981261
1.225498,0.8333333333333334,0.3747870528109029
1.226645,0.8365019011406845,0.3747870528109029
1.225084,0.8339622641509434,0.37649063032367974
1.22452,0.8345864661654135,0.3781942078364566
1.22298,0.832089552238806,0.3798977853492334
1.223242,0.8352059925093633,0.3798977853492334
1.222284,0.8265682656826568,0.38160136286201024
1.222439,0.8296296296296296,0.38160136286201024
1.222484,0.8327137546468402,0.38160136286201024
1.221459,0.8241758241758241,0.3833049403747871
1.221627,0.8272058823529411,0.3833049403747871
1.221333,0.8248175182481752,0.3850085178875639
1.219288,0.8254545454545454,0.38671209540034074
1.218481,0.8260869565217391,0.38841567291311757
1.218319,0.8267148014440433,0.3901192504258944
1.214652,0.8243727598566308,0.39182282793867124
1.216141,0.8273381294964028,0.39182282793867124
1.21204,0.825,0.393526405451448
1.210273,0.8226950354609929,0.39522998296422485
1.211267,0.8256227758007118,0.39522998296422485
1.20977,0.823321554770318,0.3969335604770017
1.209185,0.823943661971831,0.3986371379897785
1.208501,0.8245614035087719,0.40034071550255534
1.207882,0.8251748251748252,0.4020442930153322
1.205913,0.8200692041522492,0.403747870528109
1.207742,0.8229166666666666,0.403747870528109
1.207757,0.8257839721254355,0.403747870528109
1.205612,0.8206896551724138,0.40545144804088584
1.205233,0.8213058419243986,0.4071550255536627
1.204755,0.821917808219178,0.4088586030664395
1.204435,0.8225255972696246,0.41056218057921634
1.204116,0.8231292517006803,0.4122657580919932
1.202906,0.823728813559322,0.41396933560477
1.202237,0.8243243243243243,0.41567291311754684
1.20193,0.8249158249158249,0.41737649063032367
1.201355,0.822742474916388,0.4190800681431005
1.201767,0.825503355704698,0.4190800681431005
1.201065,0.8233333333333334,0.42078364565587734
1.200069,0.8239202657807309,0.42248722316865417
1.198217,0.8245033112582781,0.424190800681431
1.197936,0.8250825082508251,0.42589437819420783
1.19753,0.8256578947368421,0.42759795570698467
1.196961,0.8262295081967214,0.4293015332197615
1.193945,0.8214285714285714,0.43100511073253833
1.19426,0.8241042345276873,0.43100511073253833
1.194263,0.826797385620915,0.43100511073253833
1.192059,0.8141025641025641,0.43270868824531517
1.192183,0.8167202572347267,0.43270868824531517
1.192878,0.8193548387096774,0.43270868824531517
1.193186,0.8220064724919094,0.43270868824531517
1.191891,0.8146964856230032,0.434412265758092
1.190492,0.8126984126984127,0.43611584327086883
1.190771,0.8152866242038217,0.43611584327086883
1.190375,0.8132911392405063,0.43781942078364566
1.189804,0.8138801261829653,0.4395229982964225
1.189781,0.8144654088050315,0.44122657580919933
1.1884,0.8125,0.44293015332197616
1.188591,0.8150470219435737,0.44293015332197616
1.187786,0.8105590062111802,0.444633730834753
1.18828,0.8130841121495327,0.444633730834753
1.187631,0.808641975308642,0.4463373083475298
1.187776,0.8111455108359134,0.4463373083475298
1.187456,0.8092307692307692,0.44804088586030666
1.186879,0.8098159509202454,0.4497444633730835
1.186807,0.8103975535168195,0.4514480408858603
1.185634,0.8109756097560976,0.45315161839863716
1.184685,0.8115501519756839,0.454855195911414
1.184618,0.8121212121212121,0.4565587734241908
1.178308,0.8029850746268656,0.45826235093696766
1.180167,0.8053892215568862,0.45826235093696766
1.180822,0.8078078078078078,0.45826235093696766
1.181636,0.8102409638554217,0.45826235093696766
1.184571,0.8126888217522659,0.45826235093696766
1.177991,0.8035714285714286,0.4599659284497445
1.176901,0.799410029498525,0.4616695059625213
1.177157,0.8017751479289941,0.4616695059625213
1.177255,0.8041543026706232,0.4616695059625213
1.176079,0.7976539589442815,0.46337308347529815
1.176672,0.8,0.46337308347529815
1.175837,0.7982456140350878,0.46507666098807493
1.173331,0.7942028985507247,0.46678023850085176
1.174367,0.7965116279069767,0.46678023850085176
1.175506,0.7988338192419825,0.46678023850085176
1.172158,0.792507204610951,0.4684838160136286
1.172458,0.7947976878612717,0.4684838160136286
1.17122,0.7931034482758621,0.47018739352640543
1.170895,0.7936962750716332,0.47189097103918226
1.170848,0.7942857142857143,0.4735945485519591
1.16934,0.788135593220339,0.4752981260647359
1.170029,0.7903682719546742,0.4752981260647359
1.170511,0.7926136363636364,0.4752981260647359
1.170606,0.7948717948717948,0.4752981260647359
1.168676,0.7887323943661971,0.47700170357751276
1.168245,0.7893258426966292,0.4787052810902896
1.167271,0.7899159663865546,0.4804088586030664
1.1653,0.7883008356545961,0.48211243611584326
1.16711,0.7905027932960894,0.48211243611584326
1.16262,0.7888888888888889,0.4838160136286201
1.162274,0.7894736842105263,0.4855195911413969
1.161422,0.7857142857142857,0.48722316865417375
1.16166,0.7878787878787878,0.48722316865417375
1.162162,0.7900552486187845,0.48722316865417375
1.161398,0.7863013698630137,0.4889267461669506
1.160506,0.7868852459016393,0.4906303236797274
1.160478,0.7874659400544959,0.49233390119250425
1.160333,0.7880434782608695,0.4940374787052811
1.159814,0.782258064516129,0.4957410562180579
1.160006,0.784366576819407,0.4957410562180579
1.160014,0.7864864864864864,0.4957410562180579
1.16004,0.7886178861788617,0.4957410562180579
1.158065,0.7828418230563002,0.49744463373083475
1.155972,0.7792553191489362,0.4991482112436116
1.157067,0.7813333333333333,0.4991482112436116
